incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc000526,Theft,South,Maplewood,Pa,1798 Sunset Blvd,32.934554,-75.219226,2024-02-01 15:43:57,Off0016,Karen,Flores,1799.0,Sus00222,Emily,Martin,51.0,Female,Black,Vic00545,Mary,Wright,52.22803904170364,Male,6089553589.844221,Hands,2.525237746891002,Closed,Arrest Made,2.0,3071.79,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc003541,Tresspassing,Sou,Centerville,Oh,672 Washington Ave,30.318085,-96.643254,2023-01-28 14:32:26,Off0137,Anthony,Johnson,8901.0,Sus00727,David,Martin,36.0,Female,Black,Vic00639,Donna,Brown,80.0,Male,6089553589.844221,Pistol,1.0,Pendng,Arrest Made,3.0,-7109.77,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc002343,Dui,Northeast,Springfield,Ny,6608 Elm Blvd,31.81289,-94.142122,2021-08-08 06:17:14,Off0041,Linda,Smith,4067.0,Sus00469,Mark,Williams,74.0,Female,Other,Vic00250,Mary,Martin,27.0,Male,6089553589.844221,Firearm,2.525237746891002,Closed,Arrest Made,4.0,4661.4,0.4733606557377049,Incident At 6608 Elm Blvd. Officer Responded At Scene.
Inc000264,Dwi,Southwest,Fairview,Oh,5079 Oak Ave,34.985424,-77.913976,2020-07-23 05:24:08,Off0059,Daniel,Williams,7384.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00988,Chris,Flores,51.0,Male,6089553589.844221,Firearm,2.525237746891002,Open,Warning Issued,4.0,7787.92,0.0,Incident At 5079 Oak Ave. Officer Responded At Scene.
Inc003031,Battery,North,Centerville,Nc,462 Elm Blvd,30.593664,-98.984287,2021-12-05 05:24:37,Off0011,Nancy,Allen,1705.0,Sus00019,Chris,Brown,51.0,Male,Black,Vic00457,Barbara,Williams,30.0,Male,6089553589.844221,Bat,2.525237746891002,Closed,Arrest Made,5.0,-22698.2,0.4733606557377049,Incident At 462 Elm Blvd. Officer Responded At Scene.
Inc002488,Burglry,East,Centerville,Tx,7765 Elm Blvd,46.072727,-91.205384,06/08/2018 03:20,Off0093,Charles,Flores,1148.0,Sus00415,Susan,Young,57.0,Female,Black,Vic00145,Emily,Flores,60.0,Female,6089553589.844221,Firearm,2.525237746891002,Closed,Arrest Made,0.0,13876.63,0.0,Incident At 7765 Elm Blvd. Officer Responded At Scene.
Inc001810,Kidnapping,East,Centerville,Ga,5925 Maple Dr,28.50403,-99.759993,2020-04-02 04:14:28,Off0135,Ashley,Lee,4560.0,Sus00604,Donna,Allen,59.0,Female,Black,Vic00128,Patricia,Miller,85.0,Male,6089553589.844221,Gun,2.525237746891002,Closed,Arrest Made,5.0,33655.69,1.0,Incident At 5925 Maple Dr. Officer Responded At Scene.
Inc003527,Online Fraud,Southwest,Riverside,Tx,6613 Park Rd,47.473327,-89.779222,2021-06-02 06:45:20,Off0143,Karen,Jones,1632.0,Sus00135,Sarah,Flores,58.0,Male,Unknown,Vic00854,David,White,59.0,Female,6089553589.844221,Knife,2.525237746891002,Resolved,No Arrest,5.0,41159.56,0.4733606557377049,Incident At 6613 Park Rd. Officer Responded At Scene.
Inc002226,Larceny,Southwest,Oakdale,Fl,2513 Park Rd,31.196942,-100.397111,2022-11-18 17:11:51,Off0116,Nancy,Brown,6425.0,Sus00121,William,Miller,16.0,Unknown,Black,Vic00077,Sarah,Wright,67.0,Male,6089553589.844221,Firearm,2.525237746891002,Resolved,Case Dismissed,4.0,4031.43,1.0,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc001110,Dv,Midtown,Riverside,Fl,9709 Elm Blvd,47.575685,-120.169976,2019-04-19 15:30:32,Off0038,Michael,Johnson,4353.0,Sus00249,Karen,Jones,29.0,Male,Black,Vic00554,Susan,Williams,23.0,Male,6089553589.844221,Unarmed,4.0,Investgation,Case Dismissed,4.0,41185.32,0.0,Incident At 9709 Elm Blvd. Officer Responded At Scene.
Inc001335,Kidnapping,South,Fairview,Fl,6245 Park Rd,45.765447,-111.182363,07-08-2021,Off0012,Joseph,Allen,9522.0,Sus00724,David,Harris,45.0,Female,Black,Vic00562,Robert,Johnson,57.0,Female,6089553589.844221,Blunt Object,2.525237746891002,Under Investigation,No Arrest,3.0,43741.38,0.4733606557377049,Incident At 6245 Park Rd. Officer Responded At Scene.
Inc001905,Burglry,West,Maplewood,Pa,6646 River Rd,28.596235,-95.304453,12/30/2022 17:38,Off0119,Thomas,Martin,4096.0,Sus00355,Matthew,Wilson,27.0,Female,Unknown,Vic00096,Jessica,Scott,53.0,Male,6089553589.844221,Firearm,2.525237746891002,Closed,Arres Made,1.0,1065.37,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc000036,Sexual Assault,South,Oakdale,Az,8613 River Rd,42.690785,-79.186351,2018-08-18 03:15:06,Off0033,David,Walker,2215.0,Sus00461,Thomas,Anderson,23.0,Female,Asian,Vic00656,Matthew,Jones,65.0,Female,2569513034.0,Knife,2.525237746891002,Under Investigation,Warning Issued,2.0,46736.89,0.4733606557377049,Incident At 8613 River Rd. Officer Responded At Scene.
Inc002378,Hacking,South,Springfield,Il,4529 Cedar Lane,36.193845,-100.093171,2024-09-15 02:00:41,Off0005,Karen,Jones,9698.0,Sus00641,James,Martin,58.0,Female,Black,Vic00030,Nancy,Garcia,58.0,Male,6227283323.0,Rifle,2.525237746891002,Closed,Case Dismissed,4.0,33900.68,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc003145,Manslaughter,Southwest,Oakdale,Tx,4506 Cedar Lane,45.37042,-79.9032,2018-09-07 12:49:33,Off0127,Donna,White,7963.0,Sus00130,Richard,Young,44.0,Male,Hispanic,Vic00148,Robert,Lee,89.0,Male,6089553589.844221,Knife,1.0,Resolved,Arrest Made,3.0,2475.49,0.4733606557377049,Incident At 4506 Cedar Lane. Officer Responded At Scene.
Inc000035,Assault,East,Oakdale,Ga,1930 Cedar Lane,42.824183,-88.75169886462699,2019-10-29 15:31:48,Off0074,Daniel,Green,9047.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00874,Jennifer,Flores,66.0,Female,8989656236.0,Rifle,1.0,Closed,Dismissed,4.0,-14518.11,0.4733606557377049,Incident At 1930 Cedar Lane. Officer Responded At Scene.
Inc002006,Drug Offence,West,Centerville,Fl,6030 Oak Ave,29.786455,-88.75169886462699,2021-09-08 20:41:21,Off0055,Charles,Lee,8387.0,Sus00357,Karen,Jones,59.0,Male,Asian,Vic00348,Patricia,Jones,52.22803904170364,Male,6089553589.844221,Knife,4.0,Pendng,Arrest Made,1.0,12465.65,0.4733606557377049,Incident At 6030 Oak Ave. Officer Responded At Scene.
Inc001653,Cyber Crime,Southeast,Hillcrest,Ga,7551 Cedar Lane,36.844023,64.9094,07-08-2021,Off0147,Mark,Allen,4723.0,Sus00781,Charles,Green,-47.0,Male,Black,Vic00132,Mary,Young,-23.0,Male,6089553589.844221,Blunt Object,2.525237746891002,Closed,Arrest Made,1.0,22774.688522222223,0.4733606557377049,Incident At 7551 Cedar Lane. Officer Responded At Scene.
Inc002521,Assault,Northwest,Riverside,Fl,8317 Cedar Lane,42.139046,-83.899276,2024-04-24 04:35:51,Off0056,Daniel,Hall,8560.0,Sus00251,Jessica,Miller,45.0,Female,Hispanic,Vic00226,Mary,Scott,35.0,Male,6089553589.844221,Knife,2.525237746891002,Closed,Arrest Made,5.0,41329.23,0.4733606557377049,Incident At 8317 Cedar Lane. Officer Responded At Scene.
Inc004891,Cybercrime,Southeast,Maplewood,Ny,2495 Lincoln St,28.899663,-92.800702,2022-12-07 07:09:25,Off0011,Matthew,Davis,9630.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00782,Nancy,Hill,71.0,Male,6089553589.844221,Gun,2.0,Open,Dismissed,5.0,14534.19,0.4733606557377049,Incident At 2495 Lincoln St. Officer Responded At Scene.
Inc001089,D.U.I.,Southeast,Riverside,Ga,809 Sunset Blvd,35.444169,-71.735225,2024-01-23 10:10:34,Off0071,Nancy,Green,2746.0,Sus00289,Thomas,Hill,66.0,Female,White,Vic00686,Chris,Torres,24.0,Female,6089553589.844221,Blunt Object,4.0,Resolved,Arrest Made,4.0,17056.25,0.4733606557377049,Incident At 809 Sunset Blvd. Officer Responded At Scene.
Inc002230,Vandalism,Northwest,Maplewood,Pa,7048 Lincoln St,32.716949,-86.43373,07-08-2021,Off0073,Patricia,Thompson,6020.0,Sus00662,Michelle,Thomas,60.0,Male,Black,Vic00775,Karen,Johnson,52.22803904170364,Male,6089553589.844221,Knife,2.525237746891002,Open,Dismissed,1.0,14616.21,0.4733606557377049,Incident At 7048 Lincoln St. Officer Responded At Scene.
Inc002532,Arson,Cen,Riverside,Fl,352 Cedar Lane,29.656551,-90.314021,2024-02-15 00:52:11,Off0142,James,Nguyen,4976.0,Sus00485,Ashley,Thompson,48.0,Male,White,Vic00141,Mark,Hall,52.22803904170364,Male,6089553589.844221,Hands/Feet,2.525237746891002,Under Investigation,Arrest Made,1.0,32724.09,0.4733606557377049,Incident At 352 Cedar Lane. Officer Responded At Scene.
Inc001603,Trespassing,Central,Centerville,Fl,3673 River Rd,40.740994924359235,-88.002191,12-04-2019,Off0135,David,Wright,9235.0,Sus00295,Donna,Young,49.0,Female,Black,Vic00841,Anthony,Anderson,72.0,Male,6089553589.844221,Blunt Object,4.0,Under Investigation,No Arrest,4.0,26297.11,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc004679,Graffiti,Nor,Hillcrest,Fl,3516 Oak Ave,34.787116,-88.75169886462699,22-11-2020,Off0014,Daniel,Anderson,7491.0,Sus00220,Anthony,Smith,15.0,Other,White,Vic00837,Michelle,Nguyen,79.0,Male,6089553589.844221,Hands,2.0,Open,Arrest Made,4.0,4523.56,0.4733606557377049,Incident At 3516 Oak Ave. Officer Responded At Scene.
Inc001554,Sexual Assault,Southwest,Hillcrest,Nc,4931 Lincoln St,38.485895,-104.877001,2022-03-08 18:14:04,Off0048,James,Jones,1841.0,Sus00211,Jennifer,Brown,18.0,Female,Asian,Vic00985,Patricia,Nguyen,43.0,Female,6089553589.844221,Blunt Object,4.0,Under Investigation,Arres Made,5.0,48572.92,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc000701,Kidnaping,East,Lakewood,Ny,2235 Cedar Lane,33.825299,-96.486442,2019-08-01 01:41:23,Off0014,Linda,White,4404.0,Sus00236,Karen,Scott,32.0,Male,Black,Vic00692,Michael,Martin,62.0,Male,6089553589.844221,Pistol,2.525237746891002,Under Investigation,Case Dismissed,0.0,46412.12,0.4733606557377049,Incident At 2235 Cedar Lane. Officer Responded At Scene.
Inc001725,Sexual Assault,South,Lakewood,Ga,3410 Lincoln St,44.950762,-75.740846,2024-07-07 13:16:13,Off0011,Jessica,Allen,9710.0,Sus00268,Mary,Scott,-35.0,Female,White,Vic00395,Linda,Anderson,25.0,Female,6089553589.844221,Gun,3.0,Resolved,Warning Issued,5.0,2132.01,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc003290,Assault,East,Centerville,Fl,2785 Lincoln St,27.268531,-116.339959,2024-10-12 20:21:23,Off0054,James,Young,5704.0,Sus00738,Nancy,Jackson,54.0,Other,Black,Vic00688,Carol,Davis,86.0,Male,6089553589.844221,Rifle,2.525237746891002,Pendng,Dismissed,2.0,22774.688522222223,0.4733606557377049,Incident At 2785 Lincoln St. Officer Responded At Scene.
Inc001151,Abduction,West,Lakewood,Ny,2279 Elm Blvd,30.800615,-77.483953,2019-09-14 05:28:13,Off0116,Michelle,Thompson,4519.0,Sus00403,John,Garcia,48.560030015007506,Female,Black,Vic00301,Robert,Green,76.0,Male,6089553589.844221,Hands,2.525237746891002,Closed,Arres Made,0.0,13876.28,0.0,Incident At 2279 Elm Blvd. Officer Responded At Scene.
Inc002558,Theft,Southeast,Springfield,Oh,6520 Cedar Lane,29.474385,-82.189621,2019-03-17 22:57:42,Off0135,William,Green,3192.0,Sus00163,John,Jackson,68.0,Female,Black,Vic00172,Mark,Walker,11.0,Female,6089553589.844221,Knife,3.0,Closed,No Arrest,1.0,22774.688522222223,1.0,Incident At 6520 Cedar Lane. Officer Responded At Scene.
Inc003214,Homocide,South,Maplewood,Oh,5524 Oak Ave,28.68225,-86.927688,2023-02-22 06:48:48,Off0102,Linda,Taylor,6123.0,Sus00508,John,Miller,53.0,Male,Black,Vic00912,Emily,Scott,90.0,Female,3999563581.0,Pistol,2.525237746891002,Closed,Arrest Made,-4.0,28726.81,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc004062,Theft,East,Oakdale,Nc,8608 Main St,40.740994924359235,-103.337891,2022-06-10 12:39:54,Off0011,Michael,Anderson,3801.0,Sus00416,Mark,Lee,32.0,Unknown,Black,Vic00403,Charles,Williams,34.0,Female,6089553589.844221,Unarmed,2.525237746891002,Investgation,Arrest Made,5.0,44006.77,0.4733606557377049,Incident At 8608 Main St. Officer Responded At Scene.
Inc004503,Kidnapping,Northeast,Maplewood,Ca,435 Maple Dr,45.172075,-71.859805,2024-12-27 05:27:00,Off0023,Jessica,Scott,4487.0,Sus00612,Joseph,Thomas,59.0,Male,Asian,Vic00648,Susan,Lee,68.0,Male,6089553589.844221,Hands/Feet,2.525237746891002,Under Investigation,No Arrest,3.0,18603.68,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc002075,Armed Robbery,West,Hillcrest,Tx,9759 Park Rd,29.630232,-80.674745,07-08-2021,Off0077,Richard,Thomas,1462.0,Sus00624,Michael,Harris,-72.0,Male,Hispanic,Vic00882,Jennifer,Hill,17.0,Male,6089553589.844221,Knife,2.525237746891002,Closed,Arrest Made,5.0,48607.52,0.4733606557377049,Incident At 9759 Park Rd. Officer Responded At Scene.
Inc000711,Arson,Northwest,Riverside,Az,8137 Cedar Lane,36.720617,-72.918639,2020-05-26 14:51:00,Off0128,Joseph,Lee,4911.0,Sus00383,Nancy,Green,169.0,Female,Unknown,Vic00968,Karen,Moore,-37.0,Female,6089553589.844221,Unarmed,2.0,Closed,Warning Issued,2.0,7229.77,0.4733606557377049,Incident At 8137 Cedar Lane. Officer Responded At Scene.
Inc002973,Homicide,Northwest,Centerville,Oh,8365 Sunset Blvd,39.045445,-85.78526,2021-02-14 10:49:48,Off0020,John,Smith,8963.0,Sus00687,Emily,Smith,71.0,Female,White,Vic00239,Sarah,Anderson,34.0,Male,6089553589.844221,Knife,2.525237746891002,Open,Arres Made,0.0,38873.62,0.4733606557377049,Incident At 8365 Sunset Blvd. Officer Responded At Scene.
Inc003098,Vandlism,Cen,Fairview,Ca,1400 Lincoln St,35.538655,-91.053847,06-07-2019,Off0092,Sarah,Brown,1089.0,Sus00637,Nancy,White,74.0,Female,Unknown,Vic00470,Carol,Hill,291.0,Male,6089553589.844221,Blunt Object,2.525237746891002,Open,Case Dismissed,4.0,8279.82,0.0,Incident At 1400 Lincoln St. Officer Responded At Scene.
Inc003082,Sexual Assault,Nor,Lakewood,Oh,874 Oak Ave,31.172427,-94.713167,2023-06-23 13:05:21,Off0026,Michael,Flores,3715.0,Sus00240,Daniel,Flores,74.0,Male,Black,Vic00796,Daniel,Smith,-53.0,Male,6089553589.844221,Pistol,2.525237746891002,Resolved,No Arrest,4.0,45689.88,1.0,Incident At 874 Oak Ave. Officer Responded At Scene.
Inc000329,Sexual Assault,Sou,Hillcrest,Az,1610 Sunset Blvd,159.9212,-88.75169886462699,2021-02-28 07:59:34,Off0015,Donna,Walker,1423.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00362,Ashley,Brown,216.0,Male,6089553589.844221,Hands,2.525237746891002,Closed,Dismissed,1.0,22774.688522222223,0.4733606557377049,Incident At 1610 Sunset Blvd. Officer Responded At Scene.
Inc000517,Murder,East,Springfield,Ga,4621 Elm Blvd,30.528931,-114.676392,2020-02-18 09:02:17,Off0045,Michael,Moore,9393.0,Sus00005,William,Williams,44.0,Female,Hispanic,Vic00316,David,Taylor,41.0,Female,6089553589.844221,Pistol,2.525237746891002,Closed,Arrest Made,3.0,14089.43,0.4733606557377049,Incident At 4621 Elm Blvd. Officer Responded At Scene.
Inc002150,Scam,Sou,Lakewood,Ga,8685 Oak Ave,47.282232,-119.525362,2021-09-25 19:52:04,Off0147,John,Smith,9559.0,Sus00260,Thomas,Flores,23.0,Female,Black,Vic00509,Richard,Hall,57.0,Other,6089553589.844221,Bat,2.525237746891002,Resolved,Arrest Made,1.0,47429.97,0.4733606557377049,Incident At 8685 Oak Ave. Officer Responded At Scene.
Inc000802,Dom. Violence,West,Springfield,Tx,1378 Cedar Lane,39.246229,-90.67465,2024-02-15 08:46:10,Off0078,Joseph,Taylor,5461.0,Sus00745,Ashley,Hill,48.560030015007506,Male,Hispanic,Vic00038,Charles,Lee,15.0,Unknown,6089553589.844221,Blunt Object,2.525237746891002,Open,Arrest Made,2.264705882352941,48833.12,0.4733606557377049,Incident At 1378 Cedar Lane. Officer Responded At Scene.
Inc004319,Arsen,Central,Fairview,Ca,8678 Lincoln St,177.6673,-116.205771,2018-08-01 15:06:31,Off0098,Michael,Taylor,3174.0,Sus00561,Jennifer,Jackson,17.0,Male,Other,Vic00419,Matthew,Thomas,32.0,Female,6089553589.844221,Firearm,2.525237746891002,Open,Warning Issued,3.0,41419.06,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc002936,Cyber Crime,West,Springfield,Az,7149 Oak Ave,44.678451,-75.050607,2024-10-17 14:17:18,Off0135,William,Miller,4206.0,Sus00189,Joseph,Flores,63.0,Male,Unknown,Vic00022,Emily,Nguyen,41.0,Female,6089553589.844221,Rifle,2.525237746891002,Pending,Arrest Made,0.0,22774.688522222223,0.4733606557377049,Incident At 7149 Oak Ave. Officer Responded At Scene.
Inc004989,Fraud,Northeast,Centerville,Az,5468 Oak Ave,31.969202,-102.949673,2024-10-27 19:42:21,Off0076,Carol,Green,9135.0,Sus00446,Robert,Miller,58.0,Female,Other,Vic00325,Patricia,Thomas,64.0,Male,6089553589.844221,Firearm,2.525237746891002,Under Investigation,Arrest Made,5.0,21304.69,1.0,Incident At 5468 Oak Ave. Officer Responded At Scene.
Inc002531,Kidnapping,Northeast,Lakewood,Tx,5376 Oak Ave,43.112989,-78.895557,2019-08-14 11:02:28,Off0027,Donna,Johnson,5269.0,Sus00318,Linda,Thompson,37.0,Unknown,Asian,Vic00956,William,Martin,43.0,Male,6089553589.844221,Knife,1.0,Pendng,Arrest Made,2.264705882352941,38950.37,1.0,Incident At 5376 Oak Ave. Officer Responded At Scene.
Inc003144,Arson,Midtown,Oakdale,Nc,327 Cedar Lane,41.448377,-92.126301,2024-10-03 21:06:24,Off0034,Thomas,Brown,3619.0,Sus00325,Matthew,Smith,61.0,Male,Black,Vic00102,Michelle,Wright,77.0,Female,6089553589.844221,Knife,2.525237746891002,Open,No Arrest,1.0,27354.81,0.4733606557377049,Incident At 327 Cedar Lane. Officer Responded At Scene.
Inc000436,Arsen,Midtown,Riverside,Il,1952 River Rd,43.361388,-120.796582,2018-10-14 21:45:47,Off0099,Charles,Scott,3494.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00507,Joseph,Wright,84.0,Male,6089553589.844221,Knife,2.525237746891002,Open,Dismissed,5.0,22774.688522222223,0.4733606557377049,Incident At 1952 River Rd. Officer Responded At Scene.
Inc002139,Graffiti,Sou,Centerville,Ca,1669 Sunset Blvd,36.571705,-116.839881,2024-11-03 03:06:37,Off0092,Chris,Wilson,4563.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00873,Anthony,Jones,63.0,Female,6089553589.844221,Knife,2.525237746891002,Closed,No Arrest,3.0,42967.41,0.4733606557377049,Incident At 1669 Sunset Blvd. Officer Responded At Scene.
Inc004993,Burglary,Northwest,Lakewood,Il,6497 Maple Dr,29.664597,-81.899626,2022-04-07 09:36:06,Off0100,Susan,Miller,6022.0,Sus00310,Matthew,Flores,51.0,Female,Black,Vic00874,Nancy,Walker,26.0,Female,6089553589.844221,Unarmed,4.0,Under Investigation,Dismissed,0.0,7233.38,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc001747,Assault & Battery,Central,Lakewood,Ny,71 Sunset Blvd,31.329833,-71.436234,2021-12-09 22:01:14,Off0074,Michelle,Allen,6756.0,Sus00193,Ashley,Hill,55.0,Male,Black,Vic00057,Joseph,Walker,47.0,Unknown,6089553589.844221,Knife,1.0,Closed,Arrest Made,3.0,9509.29,0.4733606557377049,Incident At 71 Sunset Blvd. Officer Responded At Scene.
Inc004786,Assault & Battery,Southeast,Maplewood,Ga,3064 Main St,38.348722,-74.765894,2024-09-11 00:41:11,Off0125,Donna,Thompson,2654.0,Sus00545,Donna,Garcia,66.0,Female,Black,Vic00959,Richard,Jackson,54.0,Female,6089553589.844221,Knife,3.0,Closed,No Arrest,0.0,33074.33,0.4733606557377049,Incident At 3064 Main St. Officer Responded At Scene.
Inc004737,Assault,Midtown,Riverside,Ga,7043 River Rd,39.315694,-87.293664,2020-03-11 11:05:20,Off0008,Daniel,Harris,3270.0,Sus00011,Charles,Walker,75.0,Other,Black,Vic00545,Mary,Wright,52.22803904170364,Male,6089553589.844221,Hands/Feet,2.525237746891002,Closed,Arrest Made,2.0,22326.84,1.0,Incident At 7043 River Rd. Officer Responded At Scene.
Inc000766,Fraud,Southwest,Oakdale,Fl,3558 Park Rd,33.382053,-120.327965,2020-05-07 07:25:45,Off0069,Susan,Anderson,2920.0,Sus00758,Chris,Moore,28.0,Female,Other,Vic00957,John,Brown,69.0,Male,6089553589.844221,Gun,2.525237746891002,Closed,Warning,5.0,14440.95,0.4733606557377049,Incident At 3558 Park Rd. Officer Responded At Scene.
Inc001860,Manslaughter,Northeast,Hillcrest,Az,5935 Elm Blvd,30.550883,-103.825273,2024-10-30 09:51:51,Off0068,Nancy,Lee,4023.0,Sus00043,Joseph,Allen,35.0,Male,Black,Vic00622,Chris,Scott,48.0,Female,6089553589.844221,Rifle,1.0,Resolved,No Arrest,-2.0,11020.01,0.0,Incident At 5935 Elm Blvd. Officer Responded At Scene.
Inc004097,Domestic Violence,Southwest,Centerville,Fl,9132 Park Rd,33.764409,-79.049206,2021-06-29 13:23:40,Off0018,Patricia,Allen,5554.343440724363,Sus00009,Nancy,Walker,75.0,Female,Black,Vic00413,Matthew,Jones,35.0,Male,6089553589.844221,Firearm,4.0,Open,Arrest Made,4.0,6544.66,0.4733606557377049,Incident At 9132 Park Rd. Officer Responded At Scene.
Inc000068,Narcotics,North,Hillcrest,Ny,1111 Maple Dr,30.903133,-88.75169886462699,2018-01-04 23:31:48,Off0013,Richard,White,7875.0,Sus00171,Sarah,Flores,39.0,Male,Asian,Vic00385,Sarah,Torres,83.0,Male,6089553589.844221,Firearm,2.525237746891002,Closed,Arrest Made,2.0,1003.9,0.4733606557377049,Incident At 1111 Maple Dr. Officer Responded At Scene.
Inc004316,B&E,Southwest,Springfield,Ga,8418 Main St,26.495843,-95.623,2022-08-08 20:24:43,Off0076,Susan,Nguyen,1333.0,Sus00758,Michelle,Smith,66.0,Female,Other,Vic00982,Barbara,Williams,86.0,Unknown,6089553589.844221,Blunt Object,2.525237746891002,Pendng,Case Dismissed,4.0,26810.58,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc003251,Vandlism,Midtown,Oakdale,Nc,7525 River Rd,26.388246,-84.202556,2020-02-03 13:03:27,Off0090,Linda,Lee,1059.0,Sus00732,Chris,Allen,63.0,Female,Black,Vic00693,Jessica,Wright,82.0,Male,6089553589.844221,Hands,2.0,Pending,No Arrest,4.0,36855.58,0.0,Incident At 7525 River Rd. Officer Responded At Scene.
Inc000220,Kidnapping,Midtown,Hillcrest,Il,2224 River Rd,37.748527,-106.344762,2018-09-23 22:38:38,Off0077,Charles,Green,8555.0,Sus00559,Donna,Flores,68.0,Female,Black,Vic00142,Daniel,Taylor,74.0,Male,6089553589.844221,Rifle,2.525237746891002,Closed,No Arrest,3.0,23064.2,0.4733606557377049,Incident At 8687 Maple Dr. Officer Responded At Scene.
Inc003845,Narcotics,Central,Centerville,Oh,9910 Washington Ave,25.613665,-95.779537,2021-10-24 09:13:29,Off0028,Carol,Taylor,4540.0,Sus00297,Anthony,White,36.0,Male,Black,Vic00251,Sarah,Torres,55.0,Female,6089553589.844221,Gun,2.525237746891002,Resolved,Arrest Made,3.0,32579.01,0.0,Incident At 9910 Washington Ave. Officer Responded At Scene.
Inc003055,Arsen,Northeast,Lakewood,Az,3893 Cedar Lane,33.530662,-79.892736,2021-05-12 08:29:22,Off0037,Nancy,Martin,5554.343440724363,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00950,Karen,Scott,52.22803904170364,Female,6089553589.844221,Pistol,2.525237746891002,Open,No Arrest,0.0,18613.13,0.4733606557377049,Incident At 3893 Cedar Lane. Officer Responded At Scene.
Inc001269,Fraud,Southwest,Lakewood,Fl,4500 Oak Ave,28.60206,-101.742137,2020-11-07 21:22:05,Off0007,Daniel,Davis,9459.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00099,Charles,Anderson,84.0,Unknown,6089553589.844221,Firearm,2.525237746891002,Open,Arres Made,1.0,-34528.87,0.4733606557377049,Incident At 4500 Oak Ave. Officer Responded At Scene.
Inc003318,Trespassing,North,Springfield,Il,9069 Sunset Blvd,46.285019,-86.418102,2024-08-15 00:45:14,Off0066,Jessica,Harris,9069.0,Sus00130,David,Green,48.560030015007506,Female,Black,Vic00720,Donna,Martin,60.0,Female,7247259369.0,Knife,2.525237746891002,Open,Warning,1.0,34603.87,1.0,Incident At 9069 Sunset Blvd. Officer Responded At Scene.
Inc001312,Domestc Violence,Midtown,Riverside,Fl,1790 Sunset Blvd,45.760666,-82.907229,07-06-2023,Off0079,Donna,White,7131.0,Sus00434,Emily,Davis,48.560030015007506,Male,Black,Vic00873,Donna,Scott,70.0,Male,6089553589.844221,Firearm,2.525237746891002,Pendng,Warning,0.0,32795.58,0.4733606557377049,Incident At 1790 Sunset Blvd. Officer Responded At Scene.
Inc004835,Homicide,Sou,Hillcrest,Ny,6807 Maple Dr,27.513201,-111.380964,2018-12-27 17:39:29,Off0123,Carol,White,2242.0,Sus00280,Joseph,Torres,22.0,Female,Other,Vic00094,Emily,Smith,43.0,Female,6089553589.844221,Knife,2.525237746891002,Under Investigation,No Arrest,1.0,29046.17,1.0,Incident At 6807 Maple Dr. Officer Responded At Scene.
Inc000151,Dwi,Northeast,Lakewood,Pa,6980 Oak Ave,40.740994924359235,-104.229268,2021-12-11 02:55:11,Off0058,Chris,Hall,3540.0,Sus00508,Chris,Martin,20.0,Female,Hispanic,Vic00448,Donna,Harris,48.0,Other,6089553589.844221,Blunt Object,2.525237746891002,Open,Arrest Made,4.0,2386.41,0.4733606557377049,Incident At 6980 Oak Ave. Officer Responded At Scene.
Inc002355,Cybercrime,Southeast,Centerville,Il,5053 River Rd,28.900006,-121.646654,2018-01-12 09:39:51,Off0012,Carol,Williams,1060.0,Sus00059,Nancy,Young,48.560030015007506,Female,White,Vic00006,Daniel,Brown,51.0,Female,6089553589.844221,Knife,2.525237746891002,Open,Arrest Made,5.0,32638.28,0.4733606557377049,Incident At 5053 River Rd. Officer Responded At Scene.
